id,Product,PMM,Doc_DRI,Doc_type,Content_Title,Description,Update_frequency,Content_status,Last_updated_on,Link,Generated_Keywords
90,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,"Case study on Enfield, Connecticut","Challenge: User creation in AD and Microsoft 365

Feature: Bulk user creation",,Up-to-date,,https://www.manageengine.com/products/ad-manager/case-study/bulk-user-creation-feature-helps-the-city-of-enfield.html,"user, creation, case, admanager plus, admp"
91,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Riverside County IT,"Challenge: User creation

Feature: Bulk user creation",,Up-to-date,,https://www.manageengine.com/products/ad-manager/case-study/ad-account-provisioning-and-reporting-made-easy-for-riverside-county.html,"user, creation, case, admanager plus, admp"
92,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,"Case study on Southwest Human Development, Arizona","Challenge: User creation in Microsoft 365

Feature: Bulk user creation",,Up-to-date,February 2024,https://www.manageengine.com/products/ad-manager/case-study/case-study-southwest-human-development-effortlessly-provisions-office-365-user-accounts.html,"user, creation, case, admanager plus, admp"
93,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,"Case study on Medical Center, Brooklyn, USA.","Challenge: HIPAA compliance

Feature: Reports and management",,Up-to-date,February 2024,https://www.manageengine.com/products/ad-manager/case-study/health-care-hipaa-compliance-case-study.html,"study, case, medical, admanager plus, admp"
94,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,"Case study on VCA, Connecticut, United States","Challenge: User creation 

Feature: Bulk user creation",,Up-to-date,,https://www.manageengine.com/products/ad-manager/case-study/ad-account-provisioning-and-reporting-helps-vca-animal-hospitals.html,"user, creation, case, admanager plus, admp"
95,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,"Case study on Vitel A.S., Turkey","Challenge: Routine AD tasks

Feature: Automation",,Up-to-date,,https://www.manageengine.com/products/ad-manager/case-study/case-study-of-vitel-as-for-active-directory-management.html,"vitel, study, case, admanager plus, admp"
96,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on eknow.net,"Challenge: The billing process

Feature: Reports",,Up-to-date,February 2024,https://www.manageengine.com/products/ad-manager/case-study/case-study-active-directory-user-reports-tool-for-MSP-domain.html,"study, case, admanager plus, admp, eknow"
97,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on American Customer Care Inc,"Challenge: PCI Data Security Standards

Feature: Reports and management",,Up-to-date,February 2024,https://www.manageengine.com/products/ad-manager/case-study/case-study-pci-compliance.html,"study, case, admanager plus, american, admp"
98,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Thomas cook,"Challenge: Fetching reports from AD took our IT people a lot of time

Feature: Reports",,Up-to-date,,https://www.manageengine.com/products/ad-manager/thomas-cook-case-study.pptx,"study, reports, case, admanager plus, admp"
99,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,"Case study on Keolis, United States","Challenge: Fetching reports using PowerShell

Feature: Reports",,Up-to-date,,https://www.manageengine.com/products/ad-manager/case-study/admanager-plus-makes-ad-reporting-easy-for-keolis.html,"study, reports, case, admanager plus, admp"
100,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,"Case study on Eby Brown, Napersville, IL.","Challenge: Delegation of management tasks

Feature: Help desk delegation",,Up-to-date,February 2024,https://www.manageengine.com/products/ad-manager/case-study/case-study-active-directory-delegate-rights-reporting-tool-for-eby.html,"study, delegation, case, admanager plus, admp"
101,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,"Case study on Groupe Atlantic, United Kingdom Division, La Roche-sur-Yon, France","Challenge: Routine AD tasks

Feature: Automation, workflow",,Up-to-date,,https://www.manageengine.com/products/ad-manager/case-study/groupe-atlantic-automates-ad-tasks-with-ad-manager-plus.html,"study, case, admanager plus, groupe, admp"
102,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,"Case study on Anacomp, San Diego, CA.","Challenge: Customer security and availability

Feature: Reports and management",,Up-to-date,February 2024,https://www.manageengine.com/products/ad-manager/case-study/case-study-anacomp.html,"study, anacomp, case, admanager plus, admp"
103,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Belden,"Challenge: Used legacy Active Directory (AD) tools

Feature: Automation",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/admanager-plus-helps-belden-to-automate-ad-tasks.html,"study, case, admanager plus, belden, admp"
104,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on AAA Life,"Challenge: Customize its user account management process 

Feature: Bulk user provisioning and automation",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/aaa-life-simplifies-ad-user-provisioning-with-admanager-plus.html,"study, user, case, admanager plus, admp"
105,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Rack room shoes,"Challenge:  Bulk import over 5000 users and manage them on a regular basis using CSV files.

Feature: Automation",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/bulk-user-management-made-easy-for-rack-room-shoes-with-admanager-plus.html,"study, case, rack, admanager plus, admp"
106,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Central Bank,"Challenge: Using Powershell scripts to provision users.

Feature: Automation",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/central-bank-simplifies-their-routine-process-with-admanager-plus.html,"study, case, central, admanager plus, admp"
107,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on The Mott Community College,"Challenge: 
- Manual user creation and password reset processes.
- Burden on the IT team due to custom code that required constant middleware maintenance.
- Difficulty in managing users across Google Workspace and Active Directory platforms.

Feature: Reports",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/ad-user-management-made-easy-for-mott-community-college-with-admanager-plus.html,"study, mott, case, admanager plus, admp"
108,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Accreditation Commission for Health Care (ACHC),"Challenge: 
- User management
- Provisioning 
- Routine tasks

Feature: Automation",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/accreditation-commission-for-health-care-automates-ad-user-management-using-admanager-plus.html,"study, case, admanager plus, admp, accreditation"
109,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on ImmunoTek,"Challenge: Security and risk management

Feature: Reports",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/immunotek-automates-ad-user-provisioning-using-admanager-plus.html,"study, case, admanager plus, admp, immunotek"
110,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Cashmere Valley Bank,"Challenge: Complexity of Active Directory implied AD management required technical expertise.

Feature: Reports and management",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/ad-automation-and-reporting-made-easy-for-cashmere-valley-bank-with-admanager-plus.html,"study, case, management, admanager plus, admp"
111,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Bishop Alemany school,"Challenge:  Unused accounts being left dormant

Feature: Management and reports",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/bishop-alemany-school-automates-routine-ad-tasks-using-admanager-plus.html,"study, case, admanager plus, admp, bishop"
112,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Ilumed success,"Challenge: User onboarding and offboarding

Feature: Automation",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/ilumed-enhances-ad-security-and-compliance-using-admanager-plus.html,"study, case, admanager plus, admp, ilumed"
113,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on City of Roanoke,"Challenge: Student account management

Feature: Templates",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/city-of-roanoke-automates-ad-user-management-using-admanager-plus.html,"study, case, admanager plus, admp, city"
114,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Penn National Insurance,"Challenge: Student account management

Feature: Bulk user creation",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/penn-national-insurance-improves-ad-management-and-compliance-using-admanager-plus.html,"study, penn, case, admanager plus, admp"
115,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Columbia Bank,"Challenge: Delegating authority to campus mentors to change passwords.
Feature: Help desk delegation",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/first-colombia-bank-streamlines-ad-delegation-using-admanager-plus.html,"study, columbia, case, admanager plus, admp"
116,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Belcan,"Challenge: Student account management

Feature: Bulk User Import & Templates",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/belcan-solves-ad-user-and-group-management-challenges-using-admanager-plus.html,"study, belcan, case, admanager plus, admp"
117,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Mansfield ISD,"Challenges:

- transfer of minor administrative tasks in AD to administrators of individual business areas of the city
- transfer management of passwords and data in AD to helpdesk technicians or users themselves
- notifying users about the impending expiry of the password in AD
- the possibility of self-change passwords and unlock user accounts
- the possibility of self-editing of user data in AD
- the possibility of auditing changes in AD, including in groups and - administrative units
- the ability to quickly identify the source of attack if break in to the domain is detected
- Polish user interface

Solution:

ADManager Plus
ADAudit Plus
ADSelfService Plus",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/mansfield-isd-solves-ad-management-challenges-using-admanager-plus.html,"user, possibility, admanager plus, admp, transfer"
118,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Essentia Health,"Challenges:

- Generate reports on all AD objects
- Identify disabled users in AD
- Isolate unused groups, GPOs, etc.

Feature: Reports",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/essentia-health-streamlines-active-directory-cleanup-using-admanager-plus.html,"study, reports, case, admanager plus, admp"
119,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Automobile Club of Southern California,"Challenge: User creation in AD and Microsoft 365

Feature: Bulk user creation",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/automobile-club-of-southern-california-facilitates-ad-management-and-reporting-with-admanager-plus.html,"user, creation, case, admanager plus, admp"
120,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Case study,Case study on Ping,"Challenge: User creation

Feature: Bulk user creation",,Up-to-date,January 2024,https://www.manageengine.com/products/ad-manager/case-study/ping-streamlines-ad-user-management-using-admanager-plus.html,"user, creation, case, admanager plus, admp"
121,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Video,How to enable custom HCM integration in ADManager Plus,,,To be updated,December 2022,https://youtu.be/Wl2-Or_wwMg,"admanager plus, custom, admp, enable, hcm"
122,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Video,Group management video,,,To be updated,May 2023,https://www.youtube.com/watch?v=RJRvgvTZFLs,"video, management, admanager plus, group, admp"
123,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Video,Access certification video,,,Up-to-date,1 November 2023,https://youtu.be/5BRAGVFDYso,"video, certification, access, admanager plus, admp"
124,ADManager Plus,Anupriya T,admp-marketing@zohocorp.com,Solution brief,Integrating HCM applications with ADManager Plus,Provides steps to integrate HCM solution with ADManager Plus.,,To be updated,,https://download.manageengine.com/products/ad-manager/integrating-hcm-applications-with-admanager-plus.pdf,"admanager, integrating, admanager plus, admp, hcm"
